Laptop_Name,Model_Name,Laptop_Gen,Ram,Rom,Color,Weight_In_Kg,Core,Review,Price,Offer,Rating
Acer,14,12th Gen,12.0,256.0,Grey,2.12,Intel Core i5,,143406.22,22.02,4.9
Dell,15,12th Gen,32.0,256.0,Grey,2.58,Intel Core i5,,72909.88,,4.2
Dell,VivoBook,12th Gen,16.0,1024.0,White,2.29,AMD Ryzen 3,,148642.58,40.42,4.0
Lenovo,16,10th Gen,12.0,256.0,Silver,1.56,AMD Ryzen 7,432.84,65439.85,,3.6
Asus,VivoBook,10th Gen,8.0,1024.0,Black,2.09,Intel Core i5,,72772.97,,4.6
Acer,Inspiron,11th Gen,16.0,1024.0,Silver,2.49,AMD Ryzen 7,832.13,180358.11,12.37,3.6
Hp,VivoBook,13th Gen,4.0,1024.0,Black,1.29,Intel Core i5,,78126.71,,3.9
Asus,14,12th Gen,16.0,512.0,Silver,2.22,AMD Ryzen 7,,176751.23,36.23,4.4
Dell,X1,11th Gen,16.0,256.0,White,2.05,Intel Core i5,915.52,104188.13,27.48,2.8
Hp,14,13th Gen,32.0,256.0,Grey,2.22,AMD Ryzen 3,,170039.25,25.94,3.1
Hp,16,10th Gen,32.0,1024.0,Grey,1.58,AMD Ryzen 7,512.71,50267.95,35.71,4.1
Asus,Inspiron,10th Gen,16.0,256.0,Grey,1.22,Intel Core i7,838.2,98833.81,9.39,2.9
Lenovo,Inspiron,11th Gen,32.0,512.0,White,1.57,Intel Core i3,800.86,190691.85,27.4,3.2
Dell,14,10th Gen,16.0,1024.0,White,1.27,Intel Core i3,,193429.8,37.0,3.4
Lenovo,VivoBook,10th Gen,16.0,512.0,White,2.74,Intel Core i5,537.86,33871.6,30.64,3.3
Dell,X1,12th Gen,4.0,256.0,Silver,2.08,AMD Ryzen 3,,40764.73,,4.6
Lenovo,X1,13th Gen,32.0,1024.0,White,2.8,Intel Core i3,339.38,153674.6,,4.1
Dell,15,11th Gen,4.0,1024.0,Silver,2.5,Intel Core i5,,114308.13,,2.9
Dell,15,12th Gen,16.0,512.0,Black,2.24,AMD Ryzen 3,188.94,126646.19,,4.3
Acer,16,12th Gen,32.0,1024.0,Silver,2.2,AMD Ryzen 7,610.29,148282.7,49.94,2.6
Dell,Inspiron,10th Gen,8.0,256.0,Black,1.81,AMD Ryzen 7,726.81,85532.66,,3.9
Acer,Inspiron,13th Gen,4.0,256.0,Black,1.72,Intel Core i7,,68189.91,44.87,2.8
Lenovo,VivoBook,13th Gen,4.0,512.0,Silver,2.14,Intel Core i7,,113560.8,,2.8
Lenovo,X1,10th Gen,4.0,1024.0,White,1.46,Intel Core i3,657.0,55920.89,26.27,3.1
Asus,15,11th Gen,32.0,256.0,Blue,1.76,AMD Ryzen 7,370.1,152092.75,7.2,3.9
Hp,X1,13th Gen,12.0,512.0,White,2.91,Intel Core i7,998.92,135402.9,,4.5
Hp,15,12th Gen,16.0,1024.0,Blue,2.52,Intel Core i3,960.75,60125.23,,4.1
Asus,X1,13th Gen,32.0,1024.0,Grey,1.98,Intel Core i3,,26063.69,,2.7
Dell,Inspiron,10th Gen,12.0,512.0,Blue,1.39,AMD Ryzen 3,108.22,198944.27,,4.9
Dell,Inspiron,10th Gen,4.0,1024.0,Silver,1.9,AMD Ryzen 7,,43182.48,24.71,3.1
Lenovo,X1,11th Gen,16.0,512.0,Grey,2.83,Intel Core i3,,174429.3,23.82,2.9
Lenovo,X1,12th Gen,4.0,1024.0,Blue,1.83,Intel Core i3,,150445.18,23.79,3.6
Asus,Inspiron,11th Gen,16.0,1024.0,Black,2.88,Intel Core i3,,137541.43,38.57,3.2
Lenovo,Inspiron,12th Gen,8.0,256.0,Black,1.2,Intel Core i7,,74145.47,39.22,2.6
Lenovo,14,13th Gen,16.0,1024.0,Blue,2.14,Intel Core i3,,149770.73,,4.2
Dell,Inspiron,12th Gen,16.0,512.0,Grey,2.07,AMD Ryzen 3,,39525.57,23.89,2.6
Lenovo,Inspiron,13th Gen,16.0,1024.0,Blue,2.39,Intel Core i5,,36776.2,4.76,4.8
Hp,14,11th Gen,32.0,1024.0,Blue,2.14,AMD Ryzen 7,528.06,85759.88,35.82,4.7
Acer,15,13th Gen,12.0,256.0,Silver,1.82,Intel Core i7,506.46,127343.12,20.51,3.5
Acer,Inspiron,12th Gen,32.0,1024.0,Grey,1.6,AMD Ryzen 3,,83646.3,30.06,3.3
Hp,VivoBook,11th Gen,16.0,256.0,Grey,1.21,Intel Core i7,835.6,133827.51,,3.2
Dell,X1,12th Gen,4.0,1024.0,White,1.68,AMD Ryzen 7,,130459.31,,2.9
Asus,Inspiron,10th Gen,16.0,1024.0,Black,2.26,AMD Ryzen 5,,192999.57,,4.9
Lenovo,VivoBook,11th Gen,8.0,256.0,White,2.49,AMD Ryzen 7,986.77,63454.6,47.21,3.3
Acer,16,13th Gen,32.0,512.0,Silver,1.84,,324.88,117497.12,11.71,4.4
Acer,16,10th Gen,16.0,512.0,White,2.58,Intel Core i3,,156356.52,,3.4
Asus,X1,11th Gen,16.0,1024.0,White,1.27,AMD Ryzen 7,756.44,162621.85,17.2,3.3
Lenovo,14,10th Gen,4.0,256.0,Silver,2.69,Intel Core i5,,26673.76,,3.2
Dell,VivoBook,12th Gen,32.0,512.0,Blue,1.35,Intel Core i5,510.65,153186.71,,3.3
Dell,15,13th Gen,12.0,256.0,Grey,2.95,AMD Ryzen 7,,122857.91,34.07,2.7
Lenovo,16,12th Gen,16.0,256.0,Blue,1.46,AMD Ryzen 3,412.91,141912.37,,4.3
Acer,14,12th Gen,16.0,256.0,Silver,2.63,Intel Core i7,,162562.9,18.75,5.0
Hp,Inspiron,10th Gen,32.0,1024.0,Blue,2.36,Intel Core i5,,174958.58,,2.8
Asus,VivoBook,11th Gen,32.0,256.0,Blue,1.69,AMD Ryzen 3,807.18,120530.29,31.5,4.5
Acer,14,13th Gen,32.0,1024.0,Black,1.86,AMD Ryzen 7,978.34,142929.83,12.44,3.4
Lenovo,Inspiron,12th Gen,8.0,256.0,Black,2.33,Intel Core i5,,38911.72,24.7,4.0
Hp,14,12th Gen,4.0,1024.0,Grey,1.29,Intel Core i5,,66670.08,,4.1
Hp,14,12th Gen,4.0,256.0,White,2.38,Intel Core i5,,131819.27,41.74,3.0
Asus,Inspiron,11th Gen,16.0,1024.0,White,1.48,Intel Core i5,,139303.49,45.16,4.7
Dell,15,10th Gen,32.0,1024.0,Black,2.36,Intel Core i7,,109927.06,18.9,3.6
Asus,Inspiron,13th Gen,32.0,256.0,Grey,2.71,Intel Core i7,,30252.88,,2.6
Dell,15,11th Gen,8.0,512.0,Silver,2.39,Intel Core i3,,53192.7,39.07,3.6
Acer,16,10th Gen,32.0,512.0,Blue,1.58,Intel Core i5,,87727.22,3.3,3.6
Dell,VivoBook,10th Gen,12.0,1024.0,Grey,1.76,AMD Ryzen 3,,64530.51,,2.6
Hp,15,12th Gen,32.0,256.0,Silver,2.3,Intel Core i5,,83703.13,23.34,4.7
Asus,X1,13th Gen,12.0,1024.0,Grey,1.78,Intel Core i5,,129089.1,,4.9
Hp,VivoBook,10th Gen,32.0,512.0,Silver,2.29,Intel Core i5,549.56,184831.68,,3.3
Lenovo,X1,13th Gen,16.0,256.0,White,1.49,AMD Ryzen 5,,101662.22,,3.1
Acer,14,11th Gen,32.0,1024.0,White,2.1,AMD Ryzen 5,,84021.27,,4.0
Acer,16,13th Gen,4.0,1024.0,Grey,2.4,AMD Ryzen 3,,175395.09,11.85,3.6
Hp,14,10th Gen,16.0,1024.0,Silver,1.94,AMD Ryzen 7,,85918.24,,4.9
Dell,X1,12th Gen,8.0,1024.0,Grey,1.83,Intel Core i3,,141328.31,3.71,4.8
Acer,VivoBook,11th Gen,32.0,512.0,White,2.66,,883.28,90627.65,,5.0
Lenovo,15,12th Gen,32.0,1024.0,Grey,1.95,AMD Ryzen 5,,98979.04,33.72,3.4
Lenovo,16,12th Gen,16.0,1024.0,Black,2.85,AMD Ryzen 7,673.11,94962.45,,3.5
Acer,16,12th Gen,16.0,512.0,Blue,,AMD Ryzen 5,,177782.0,40.44,3.2
Acer,14,10th Gen,4.0,256.0,Blue,1.87,AMD Ryzen 7,,88912.53,,4.7
Acer,15,11th Gen,16.0,1024.0,Grey,2.21,Intel Core i7,,196667.23,39.88,2.6
Lenovo,16,11th Gen,,256.0,Silver,2.38,AMD Ryzen 5,560.81,64785.31,43.22,3.9
Dell,X1,10th Gen,12.0,512.0,Grey,2.18,Intel Core i5,594.05,63319.73,8.7,4.2
Lenovo,14,11th Gen,12.0,1024.0,Grey,2.96,Intel Core i5,,170632.13,,3.5
Dell,Inspiron,12th Gen,12.0,512.0,Silver,2.81,AMD Ryzen 7,173.76,58964.83,25.66,3.3
Asus,14,11th Gen,32.0,512.0,Grey,2.2,AMD Ryzen 7,339.76,100217.16,,4.4
Hp,14,12th Gen,16.0,512.0,Grey,1.59,AMD Ryzen 5,,77710.48,,4.3
Hp,16,11th Gen,16.0,256.0,White,1.63,AMD Ryzen 5,395.49,130237.31,10.02,3.4
Asus,14,10th Gen,4.0,1024.0,Blue,1.74,AMD Ryzen 7,,96713.43,25.76,3.8
Acer,VivoBook,13th Gen,8.0,1024.0,Black,2.5,AMD Ryzen 5,,127810.33,39.66,2.7
Acer,15,10th Gen,4.0,1024.0,Grey,2.91,AMD Ryzen 5,,161104.01,35.93,4.8
Asus,X1,11th Gen,16.0,256.0,Grey,2.57,AMD Ryzen 7,612.94,61226.43,4.53,3.2
Dell,16,12th Gen,16.0,512.0,Blue,1.22,AMD Ryzen 7,479.31,90208.46,,2.5
Hp,X1,13th Gen,12.0,1024.0,Blue,1.76,Intel Core i7,364.13,149770.99,,4.9
Acer,15,11th Gen,12.0,512.0,Grey,1.94,AMD Ryzen 3,841.82,68425.35,,4.4
Dell,14,11th Gen,16.0,512.0,Black,2.97,Intel Core i7,,178511.84,,2.5
Lenovo,X1,13th Gen,16.0,512.0,Black,1.77,AMD Ryzen 3,,56874.28,,4.8
Dell,VivoBook,10th Gen,8.0,1024.0,White,1.52,AMD Ryzen 5,,187999.04,,3.7
Hp,X1,12th Gen,32.0,512.0,White,2.93,AMD Ryzen 7,639.94,31749.72,33.18,4.1
Lenovo,VivoBook,10th Gen,4.0,512.0,Black,2.08,Intel Core i5,,33211.2,,2.9
Hp,14,10th Gen,16.0,1024.0,White,2.24,AMD Ryzen 5,,181437.24,,2.8
Hp,16,10th Gen,12.0,256.0,Grey,2.33,AMD Ryzen 5,344.52,112893.59,,2.9
Acer,16,13th Gen,32.0,512.0,Blue,2.05,Intel Core i5,599.09,159552.71,30.88,3.0
Lenovo,VivoBook,10th Gen,12.0,1024.0,Black,1.21,Intel Core i3,743.17,156861.63,33.22,3.6
Hp,X1,12th Gen,16.0,512.0,White,1.25,AMD Ryzen 7,,32903.68,34.48,3.9
Asus,14,12th Gen,12.0,512.0,Blue,2.6,AMD Ryzen 7,,64720.46,27.46,3.7
Dell,14,13th Gen,4.0,512.0,Silver,2.06,AMD Ryzen 5,864.42,82723.33,18.75,3.4
Asus,Inspiron,11th Gen,16.0,256.0,Blue,2.65,Intel Core i5,,127177.91,13.9,3.7
Hp,Inspiron,11th Gen,4.0,512.0,Black,1.26,Intel Core i7,874.28,101083.42,42.71,3.7
Asus,VivoBook,11th Gen,4.0,1024.0,Blue,1.92,Intel Core i3,516.74,136079.08,,4.0
Hp,Inspiron,10th Gen,8.0,1024.0,Silver,1.67,AMD Ryzen 3,678.64,51633.1,,4.0
Hp,15,10th Gen,16.0,512.0,Black,1.53,Intel Core i7,807.63,145819.9,,2.9
Hp,14,13th Gen,12.0,512.0,White,2.16,AMD Ryzen 5,799.51,138274.42,,4.0
Dell,VivoBook,10th Gen,8.0,1024.0,White,1.81,Intel Core i7,634.66,121326.44,14.23,3.6
Asus,16,12th Gen,8.0,512.0,Grey,2.6,AMD Ryzen 5,,176778.73,,4.7
Hp,VivoBook,10th Gen,8.0,512.0,Silver,1.98,Intel Core i3,,105821.55,,5.0
Lenovo,X1,13th Gen,16.0,256.0,Blue,1.73,AMD Ryzen 5,,115003.89,48.89,3.0
Asus,16,12th Gen,4.0,256.0,Black,2.43,AMD Ryzen 7,266.08,153831.03,32.54,4.2
Hp,15,12th Gen,16.0,512.0,Blue,1.5,Intel Core i3,429.06,166181.95,8.36,4.0
Acer,15,13th Gen,4.0,256.0,White,2.43,Intel Core i3,320.03,66976.61,,3.2
Hp,14,10th Gen,32.0,256.0,White,1.61,Intel Core i5,,92326.43,5.83,4.5
Hp,Inspiron,11th Gen,32.0,512.0,White,1.92,AMD Ryzen 5,,125557.39,31.15,4.2
Acer,Inspiron,13th Gen,32.0,512.0,Black,1.37,Intel Core i5,734.04,142474.26,4.44,4.8
Acer,VivoBook,13th Gen,16.0,256.0,White,1.66,AMD Ryzen 7,919.85,93521.74,,4.2
Dell,16,12th Gen,8.0,512.0,Grey,,Intel Core i7,366.76,21028.54,29.87,2.8
Hp,15,10th Gen,12.0,1024.0,Blue,1.48,AMD Ryzen 7,865.28,23649.76,32.03,2.7
Asus,16,11th Gen,8.0,512.0,Grey,1.96,Intel Core i7,,36817.41,45.35,3.1
Acer,VivoBook,12th Gen,12.0,512.0,Black,1.82,Intel Core i3,818.02,165750.76,,3.1
Dell,14,13th Gen,8.0,256.0,Grey,2.31,Intel Core i7,260.04,153562.48,,2.9
Dell,16,13th Gen,8.0,256.0,Blue,2.51,Intel Core i7,,199841.57,39.25,3.7
Hp,Inspiron,10th Gen,4.0,512.0,White,2.33,Intel Core i3,,146404.06,5.71,2.7
Lenovo,15,10th Gen,32.0,1024.0,Black,2.24,Intel Core i5,962.27,191449.28,1.13,3.2
Dell,16,13th Gen,16.0,1024.0,Blue,1.63,AMD Ryzen 7,,109020.07,,3.5
Acer,14,13th Gen,16.0,1024.0,Blue,1.64,Intel Core i7,,188821.58,,2.5
Hp,15,13th Gen,16.0,256.0,Blue,1.33,AMD Ryzen 3,,192985.74,,5.0
Acer,15,11th Gen,16.0,256.0,Silver,2.38,Intel Core i5,,181209.74,,3.2
Dell,Inspiron,13th Gen,8.0,1024.0,Blue,1.35,AMD Ryzen 3,825.43,37661.25,47.71,2.7
Asus,15,11th Gen,,1024.0,Silver,1.73,Intel Core i3,204.92,46184.93,36.65,4.0
Acer,Inspiron,12th Gen,16.0,1024.0,Grey,2.67,AMD Ryzen 5,396.98,118159.4,32.42,4.5
Hp,16,11th Gen,4.0,256.0,Blue,1.37,Intel Core i3,180.4,90972.0,,4.7
Hp,X1,13th Gen,8.0,256.0,Silver,1.36,Intel Core i3,445.07,195666.82,45.52,2.7
Acer,X1,12th Gen,32.0,512.0,Blue,1.31,Intel Core i3,,184242.57,39.73,4.7
Lenovo,14,10th Gen,4.0,512.0,Grey,2.78,Intel Core i3,350.35,183833.17,,2.8
Dell,15,12th Gen,4.0,1024.0,White,2.77,AMD Ryzen 5,480.62,79181.65,,3.1
Acer,15,13th Gen,4.0,1024.0,Silver,2.45,Intel Core i3,907.61,136576.21,22.82,2.8
Asus,14,12th Gen,12.0,512.0,Blue,2.15,AMD Ryzen 5,,30177.83,24.77,3.3
Asus,Inspiron,10th Gen,32.0,512.0,Black,2.34,Intel Core i7,661.1,117433.13,13.37,4.7
Acer,14,11th Gen,12.0,256.0,Black,2.81,AMD Ryzen 5,,141892.61,,4.1
Hp,X1,13th Gen,16.0,1024.0,Blue,1.83,Intel Core i3,,125081.35,48.49,3.2
Dell,15,12th Gen,32.0,256.0,Grey,2.49,Intel Core i3,,61385.58,,4.1
Lenovo,16,10th Gen,32.0,1024.0,Grey,2.27,AMD Ryzen 5,981.51,98728.14,46.2,3.4
Lenovo,16,10th Gen,16.0,1024.0,White,2.63,AMD Ryzen 5,972.81,180538.73,,2.7
Dell,VivoBook,10th Gen,32.0,512.0,Grey,2.04,Intel Core i3,459.1,37728.72,,3.5
Hp,X1,12th Gen,16.0,256.0,Blue,2.62,AMD Ryzen 7,,95048.88,40.87,4.9
Dell,16,12th Gen,16.0,1024.0,Blue,2.33,AMD Ryzen 5,,178886.92,,3.8
Acer,VivoBook,13th Gen,8.0,512.0,Grey,2.29,AMD Ryzen 7,,175147.43,,4.6
Asus,15,10th Gen,32.0,1024.0,Silver,1.5,AMD Ryzen 7,464.82,115542.01,26.64,3.0
Hp,14,12th Gen,8.0,256.0,Silver,1.98,AMD Ryzen 7,545.2,186273.35,,4.5
Lenovo,Inspiron,12th Gen,12.0,512.0,White,2.33,Intel Core i3,,60287.24,7.41,2.9
Dell,VivoBook,10th Gen,12.0,256.0,Grey,2.32,Intel Core i7,181.53,68685.78,,4.3
Lenovo,15,13th Gen,12.0,1024.0,Grey,2.81,AMD Ryzen 7,660.12,146402.23,,3.3
Lenovo,X1,13th Gen,4.0,1024.0,Grey,2.21,AMD Ryzen 5,,171294.98,,3.3
Acer,15,13th Gen,4.0,512.0,Silver,2.3,Intel Core i5,741.16,28825.74,44.03,4.9
Acer,14,13th Gen,4.0,1024.0,Black,2.45,AMD Ryzen 3,461.49,161085.05,22.91,3.9
Lenovo,15,13th Gen,32.0,512.0,Blue,1.58,AMD Ryzen 7,,148485.99,20.58,4.5
Acer,X1,10th Gen,,1024.0,Blue,2.02,AMD Ryzen 3,,98353.4,,4.5
Hp,VivoBook,12th Gen,16.0,512.0,Grey,2.57,AMD Ryzen 7,111.45,110097.75,,2.6
Dell,15,11th Gen,16.0,256.0,White,1.89,Intel Core i5,,134982.7,,3.6
Asus,16,13th Gen,8.0,256.0,Blue,1.92,Intel Core i3,,133995.25,,4.9
Lenovo,X1,11th Gen,16.0,512.0,Blue,2.56,Intel Core i5,664.17,123737.37,,3.9
Acer,Inspiron,12th Gen,8.0,512.0,Black,2.61,AMD Ryzen 3,,22039.5,28.05,3.2
Acer,VivoBook,10th Gen,32.0,512.0,Grey,1.72,AMD Ryzen 5,937.67,119573.25,,4.0
Acer,14,13th Gen,32.0,512.0,Grey,2.53,AMD Ryzen 7,358.22,138177.92,,4.8
Asus,15,13th Gen,8.0,512.0,White,1.81,AMD Ryzen 5,,113210.07,49.12,4.7
Lenovo,Inspiron,12th Gen,12.0,256.0,Blue,1.85,Intel Core i7,,89179.45,44.28,4.7
Asus,14,13th Gen,12.0,512.0,Blue,1.44,Intel Core i3,,140675.64,38.23,4.7
Dell,16,10th Gen,4.0,256.0,Blue,1.32,AMD Ryzen 3,,193946.21,,4.8
Asus,X1,13th Gen,8.0,1024.0,Grey,2.57,AMD Ryzen 7,,184847.2,32.67,4.1
Dell,X1,10th Gen,4.0,256.0,Silver,2.67,,815.94,95795.48,48.19,4.0
Lenovo,16,10th Gen,16.0,512.0,Grey,1.89,AMD Ryzen 7,,139991.29,,2.6
Asus,15,12th Gen,12.0,256.0,Grey,2.01,Intel Core i5,,52870.23,,4.8
Lenovo,15,10th Gen,32.0,256.0,Grey,1.51,AMD Ryzen 7,639.64,173859.74,,4.8
Asus,15,12th Gen,4.0,,Silver,1.66,AMD Ryzen 3,,123757.71,8.02,4.2
Lenovo,Inspiron,13th Gen,16.0,512.0,Blue,2.2,Intel Core i5,,23487.39,,3.9
Dell,16,10th Gen,16.0,256.0,Black,2.44,AMD Ryzen 3,282.53,93312.62,,3.2
Asus,14,12th Gen,4.0,1024.0,Blue,2.32,Intel Core i5,467.63,196763.19,,2.9
Asus,VivoBook,10th Gen,32.0,1024.0,Blue,2.22,AMD Ryzen 5,,139705.94,14.52,3.0
Hp,14,12th Gen,8.0,256.0,Silver,1.46,Intel Core i5,967.7,157420.75,13.39,3.6
Asus,VivoBook,13th Gen,16.0,1024.0,Grey,1.86,Intel Core i7,481.35,90976.55,,3.0
Asus,14,11th Gen,12.0,512.0,Silver,2.38,AMD Ryzen 5,694.99,27104.61,,2.7
Acer,16,12th Gen,8.0,256.0,Black,1.9,Intel Core i7,,66736.0,,4.3
Acer,15,13th Gen,32.0,256.0,Black,2.34,Intel Core i3,812.61,80045.25,,2.7
Asus,X1,12th Gen,12.0,512.0,Grey,2.99,AMD Ryzen 5,,66890.51,,2.9
Asus,15,12th Gen,16.0,1024.0,Silver,2.54,Intel Core i5,852.41,194974.54,16.65,4.8
Lenovo,16,12th Gen,32.0,512.0,Black,2.16,Intel Core i5,,189071.2,,2.7
Hp,VivoBook,11th Gen,16.0,256.0,Grey,2.11,Intel Core i7,619.33,110133.73,,3.4
Dell,16,12th Gen,4.0,256.0,Grey,1.26,AMD Ryzen 5,,96355.43,,2.8
Hp,X1,10th Gen,,1024.0,Grey,2.98,Intel Core i5,372.42,88835.78,8.92,4.1
Dell,15,12th Gen,8.0,256.0,Black,2.84,Intel Core i5,,124569.93,49.11,2.7
Hp,16,10th Gen,12.0,1024.0,White,2.02,AMD Ryzen 5,,171475.89,,4.4
Hp,VivoBook,11th Gen,32.0,512.0,Grey,2.74,Intel Core i3,,26550.48,44.21,3.8
Hp,Inspiron,13th Gen,,512.0,Black,2.47,AMD Ryzen 3,551.22,198377.55,30.08,3.0
Acer,14,10th Gen,12.0,1024.0,Black,1.24,AMD Ryzen 5,,111520.31,,3.8
Hp,VivoBook,10th Gen,8.0,512.0,Black,1.97,Intel Core i7,,144431.66,,4.9
Dell,Inspiron,12th Gen,4.0,256.0,Blue,1.3,Intel Core i3,875.53,66975.51,,3.1
Dell,15,12th Gen,16.0,512.0,Silver,2.14,Intel Core i5,,44239.29,,4.5
Acer,VivoBook,12th Gen,8.0,1024.0,Black,2.79,AMD Ryzen 5,,83378.5,49.65,4.0
Asus,X1,12th Gen,8.0,256.0,White,2.6,Intel Core i7,479.88,131156.87,14.22,2.9
Dell,VivoBook,11th Gen,32.0,256.0,White,2.66,AMD Ryzen 3,249.07,63206.26,25.72,3.3
Lenovo,15,13th Gen,16.0,256.0,Black,1.77,AMD Ryzen 7,373.73,131396.06,,2.8
Lenovo,14,10th Gen,8.0,512.0,White,2.68,AMD Ryzen 7,240.15,190676.79,,3.7
Acer,X1,10th Gen,16.0,512.0,Grey,2.51,AMD Ryzen 5,145.14,67024.82,,4.9
Hp,14,10th Gen,4.0,1024.0,White,2.78,Intel Core i3,380.66,23073.99,,4.5
Hp,VivoBook,12th Gen,12.0,1024.0,Blue,1.94,AMD Ryzen 3,382.07,84747.33,,5.0
Asus,15,10th Gen,16.0,256.0,White,1.57,AMD Ryzen 7,,66710.33,35.43,3.9
Acer,X1,10th Gen,12.0,512.0,Silver,2.61,Intel Core i5,456.81,150090.33,,4.7
Asus,X1,13th Gen,8.0,256.0,Black,2.09,Intel Core i3,809.04,135701.38,22.48,4.7
Lenovo,15,13th Gen,32.0,256.0,Grey,1.43,Intel Core i3,,102145.55,42.78,4.9
Acer,VivoBook,10th Gen,16.0,1024.0,Grey,2.57,Intel Core i3,406.97,135149.46,31.63,4.4
Dell,VivoBook,13th Gen,,512.0,Black,1.79,AMD Ryzen 7,,85593.74,11.31,3.7
Hp,VivoBook,11th Gen,4.0,256.0,Black,1.81,AMD Ryzen 7,,113960.97,,3.2
Lenovo,16,12th Gen,4.0,256.0,Blue,2.8,Intel Core i7,,47784.72,,3.8
Lenovo,15,13th Gen,4.0,1024.0,White,2.05,Intel Core i3,230.64,71380.64,,3.2
Asus,X1,13th Gen,12.0,512.0,Silver,2.17,Intel Core i7,,138154.73,14.43,4.9
Hp,14,11th Gen,32.0,256.0,Grey,1.38,Intel Core i7,,50898.92,15.58,3.0
Acer,X1,13th Gen,4.0,256.0,Black,2.03,AMD Ryzen 3,,62891.33,,2.6
Asus,VivoBook,12th Gen,12.0,256.0,White,1.86,Intel Core i7,523.73,32183.77,,2.6
Lenovo,Inspiron,10th Gen,4.0,1024.0,White,1.63,AMD Ryzen 7,763.21,144060.78,,2.5
Hp,Inspiron,11th Gen,4.0,256.0,Silver,2.72,Intel Core i7,,83057.41,27.31,3.0
Acer,14,11th Gen,12.0,512.0,Black,1.48,Intel Core i3,,96552.51,20.54,3.4
Hp,14,12th Gen,16.0,256.0,White,1.25,Intel Core i3,509.74,75951.01,17.14,4.5
Asus,X1,11th Gen,12.0,256.0,Grey,1.74,AMD Ryzen 5,,176423.86,,3.3
Hp,14,11th Gen,4.0,512.0,Black,2.48,AMD Ryzen 3,183.87,60452.66,29.26,4.2
Asus,14,13th Gen,16.0,512.0,Grey,2.19,AMD Ryzen 3,,142495.25,16.14,4.4
Dell,16,11th Gen,16.0,1024.0,Black,2.53,Intel Core i5,,91957.17,,3.7
Dell,VivoBook,13th Gen,32.0,1024.0,Blue,2.62,Intel Core i5,815.99,50184.49,45.25,4.4
Acer,16,11th Gen,4.0,512.0,White,1.84,AMD Ryzen 3,747.12,81706.95,34.82,4.6
Acer,14,11th Gen,32.0,256.0,Blue,2.03,AMD Ryzen 5,193.69,83214.27,,3.3
Asus,14,11th Gen,32.0,256.0,Blue,1.52,AMD Ryzen 3,825.21,131733.66,25.44,2.8
Acer,15,13th Gen,4.0,512.0,Blue,2.86,Intel Core i7,113.28,61854.71,,4.5
Lenovo,16,10th Gen,12.0,1024.0,Grey,2.36,AMD Ryzen 3,671.45,67143.32,41.49,4.9
Lenovo,14,10th Gen,12.0,256.0,Silver,1.3,Intel Core i3,,125330.39,38.89,3.9
Acer,Inspiron,12th Gen,12.0,256.0,Grey,2.79,Intel Core i3,456.68,89460.84,,2.8
Dell,14,13th Gen,8.0,256.0,Grey,1.48,,956.76,53406.69,,4.5
Dell,VivoBook,10th Gen,4.0,512.0,Grey,2.8,AMD Ryzen 7,838.34,147202.7,,4.1
Dell,16,11th Gen,4.0,256.0,Grey,2.38,AMD Ryzen 3,,42982.77,,3.7
Lenovo,16,11th Gen,12.0,512.0,Grey,1.93,AMD Ryzen 7,,106335.18,15.94,3.4
Acer,15,11th Gen,12.0,1024.0,Grey,2.76,Intel Core i3,475.91,42851.16,,2.7
Hp,16,12th Gen,12.0,512.0,Silver,2.57,Intel Core i3,339.48,128243.25,,3.0
Hp,VivoBook,10th Gen,4.0,1024.0,Grey,1.84,AMD Ryzen 7,602.25,52909.27,9.41,2.9
Lenovo,Inspiron,10th Gen,4.0,512.0,White,1.84,Intel Core i7,,46471.94,7.01,4.0
Lenovo,15,13th Gen,16.0,512.0,White,2.92,AMD Ryzen 5,796.31,158121.53,,4.9
Hp,X1,13th Gen,32.0,512.0,Silver,1.75,Intel Core i3,,115514.42,,2.5
Dell,VivoBook,13th Gen,4.0,256.0,Grey,1.73,AMD Ryzen 5,365.1,34475.55,,4.1
Lenovo,VivoBook,13th Gen,8.0,256.0,White,2.86,AMD Ryzen 5,226.25,25710.79,7.43,3.7
Lenovo,VivoBook,11th Gen,4.0,1024.0,Silver,2.47,AMD Ryzen 5,429.57,126007.78,17.81,2.7
Hp,Inspiron,12th Gen,8.0,1024.0,Blue,1.24,Intel Core i7,,184118.52,,4.4
Acer,VivoBook,11th Gen,4.0,256.0,Grey,2.47,Intel Core i7,793.99,132693.44,25.53,4.9
Dell,VivoBook,10th Gen,8.0,512.0,Black,2.06,AMD Ryzen 7,,169631.56,48.75,2.6
Lenovo,16,12th Gen,12.0,1024.0,Black,1.79,AMD Ryzen 5,,172492.95,33.43,2.8
Dell,14,12th Gen,4.0,512.0,Grey,1.72,AMD Ryzen 7,955.28,110555.27,,4.7
Lenovo,Inspiron,12th Gen,8.0,1024.0,Black,1.33,AMD Ryzen 7,327.77,175110.06,,3.6
Dell,X1,13th Gen,12.0,1024.0,Grey,2.92,Intel Core i7,,140276.26,28.23,2.6
Acer,14,11th Gen,8.0,512.0,White,2.89,Intel Core i5,747.9,173813.17,5.82,3.9
Lenovo,VivoBook,12th Gen,8.0,256.0,White,2.41,AMD Ryzen 7,,134663.14,,3.7
Acer,VivoBook,11th Gen,32.0,512.0,Grey,2.09,AMD Ryzen 5,275.08,146670.18,43.38,4.3
